Session ID,Publish ID,Collector,Start Date,End Date,Status,Progress,Duration,"Please take a few minutes to fill out the following questionnaire. This questionnaire borrows from a series of questions that are meant to allow you to self-assess your previous behavior as it relates to time, money, relationships, and logic. The intent of this survey is to inform us about your background as a professional in your field, and meant to guide our ongoing research in understanding personalities. This survey will not be tactically used for other than informational purposes in guiding our understanding of your field. Lastly, the survey collects no personal data beyond general demographic details and we will only use aggregated anonymous data to draw conclusions.",Profession,Title,Gender,Age,Ethnicity,MD Purchase Involvement,MD Purchase Hours/Week,CRT Q1,CRT Q2,CRT Q3,CRT Q4,CRT Q5,CRT Q6,CRT Q7,TP Q1,TP Q2,TP Q3A,TP Q3B,TP Q3C,TP Q3D,TP Q3E,RSK Q1,RSK Q2A,RSK Q2B,RSK Q2C,RSK Q2D,RSK Q2E,RSK Q2F,RSK Q2G,RSK Q2H,"Choices are affected by context. We are interested in whether you are taking the time to read each question. To show that you are paying attention, please select only the ""none of the above"" option as your answer.",STI Q1,STI Q2A,STI Q2B,STI Q2C,STI Q2D,STI Q2E,STI Q2F,STI Q2G,TRU Q1,ALT Q1,ALT Q2,"Congrats, you've finished the survey! Thank you for taking the time to give us your invaluable responses. If you are interested in learning more, the survey leveraged several widely used survey measures from ongoing social and behavioral science research from Frederick (2005), Toplak, West, & Stanovich (2014), and Kahneman and Tversky (1992). Please feel free to reach out to us if you have any questions and would like to understand the behavioral science work we do: https://creativescience.co/contact-us/",aid,id,score
a89c505f-9181-4e5b-a6bb-787886f511a2,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:09 AM","Sun, Nov 29, 2020 11:14 AM",complete,100,267,11/29/2020 18:09,Healthcare Admin,Administrative,Male,58,Black,10,4,10,10,24,10,15,is ahead of where he began,No,10,10,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$175 a year from now,10,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,10,10,10,10,10,10,10,8,8,1600,11/29/2020 18:14,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e3a0-1ab9-015b-35d5-6977a2990f70,,
01bd614a-bd11-4968-8684-ff691e1834d7,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:09 AM","Sun, Nov 29, 2020 11:15 AM",complete,100,357,11/29/2020 18:09,Healthcare Admin,Procurement officer in charge of refilling of stocks,Male,40,White,9,30,10,50,24,2,30,is ahead of where he began,No,10,9,$170 now,$170 now,$170 now,$170 now,$170 now,7,50/50 chance of $565,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,9,9,7,7,10,10,9,9,9,300,11/29/2020 18:15,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e3b0-2649-128b-fa6f-6d127e07c497,,
2bfb9a23-96b9-423c-8b84-677b9fb300a8,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:09 AM","Sun, Nov 29, 2020 11:19 AM",complete,100,604,11/29/2020 18:09,Nurse,Registered Nurse on Labor and Delivery Floor,Female,45,White,8,8,10,100,24,9,15,has lost money,Yes,8,5,$340 a year from now,$170 now,$170 now,$170 now,$170 now,6,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,5,6,3,3,8,9,7,7,8,300,11/29/2020 18:19,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e31d-f898-2ece-5774-0e68ce988c45,,
2a5adb8c-b159-4491-9ed6-a531dc1b4dd7,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:10 AM","Sun, Nov 29, 2020 11:14 AM",complete,100,236,11/29/2020 18:10,General Physician,Family practice physician,Male,36,White,10,6,10,5,24,6,15,has lost money,Yes,8,4,$170 now,$170 now,$170 now,$170 now,$170 now,4,50/50 chance of $565,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,8,8,9,8,9,10,10,10,10,500,11/29/2020 18:14,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e3e9-55a3-3849-7438-475e6f43eb76,,
f019eed5-5531-4719-9aea-86152565d888,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:10 AM","Sun, Nov 29, 2020 11:17 AM",complete,100,447,11/29/2020 18:10,General Physician,Physician,Male,29,White,10,20,10,100,47,4,15,has lost money,Yes,8,9,$170 now,$170 now,$170 now,$170 now,$170 now,5,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,9,8,7,9,8,9,10,8,10,900,11/29/2020 18:17,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e3e6-2542-1223-d8ff-5e99f30fdd3d,,
19d7d124-dc41-427d-a56b-760137bd1cfa,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:10 AM","Sun, Nov 29, 2020 11:32 AM",complete,100,1275,11/29/2020 18:10,Operating Room Staff,Operation and maintenance of electrical and mechanicalevices,Male,25,Black,8,5,10,100,12,3,29,is ahead of where he began,Yes,8,9,$170 now,$170 now,$170 now,$170 now,$170 now,9,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,10,10,10,10,10,10,10,10,9,300,11/29/2020 18:32,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e3f4-e47e-2479-d4c9-67cdcff11a2b,,
060fa74e-38a2-4ca8-82bd-65509f451f96,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:13 AM","Sun, Nov 29, 2020 11:46 AM",complete,100,1978,11/29/2020 18:13,Nurse,Registered Nurse,Female,38,White,5,8,10,100,24,9,29,has lost money,No,6,7,$340 a year from now,$170 now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,5,7,4,6,10,9,8,5,10,500,11/29/2020 18:46,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e431-8c69-188a-d17a-b3504728c539,,
9e10b92e-7aec-4753-8a55-a57b423f6c46,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:14 AM","Sun, Nov 29, 2020 11:20 AM",complete,100,366,11/29/2020 18:14,General Physician,Physician,Male,35,Black,4,35,1,100,24,2,15,has lost money,Yes,4,8,$170 now,$170 now,$213 a year from now,$170 now,$170 now,4,50/50 chance of $565,50/50 chance of $565,100% chance of $150,50/50 chance of $565,50/50 chance of $565,100% chance of $410,50/50 chance of $565,100% chance of $550,None of the above,$80 ,9,9,9,8,8,8,8,8,8,800,11/29/2020 18:20,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e4a6-2a95-506c-fc38-8dae3d232e1d,,
5ca9b5df-796d-4a09-ab73-1aab9f70f047,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:14 AM","Sun, Nov 29, 2020 11:33 AM",complete,100,1096,11/29/2020 18:14,Nurse,Help in prescription of drugs and if it needs operation. Doc,Male,35,White,9,10,1,5,48,5,15,is ahead of where he began,No,10,10,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,3,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,5,5,5,5,5,10,9,9,10,180,11/29/2020 18:33,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e47e-2e09-5151-72ef-e179c045ce88,,
a9bea974-81ba-4f63-84ac-bd4d78791d8e,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:14 AM","Sun, Nov 29, 2020 11:27 AM",complete,100,763,11/29/2020 18:14,Operating Room Staff,Doctor physician,Male,37,Black,10,12,5,100,24,4,1,is ahead of where he began,Yes,10,10,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,1,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,10,10,1,3,10,10,7,10,10,800,11/29/2020 18:27,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e455-e740-abda-6ff9-3a68e1adbabb,,
101829e0-3e99-42c2-b140-c8c826411c94,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:15 AM","Sun, Nov 29, 2020 11:26 AM",complete,100,706,11/29/2020 18:15,Nurse,Director of Critical Care Services,Male,42,White,10,2,10,20,24,4,30,has lost money,No,8,9,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,6,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,5,7,5,8,10,10,10,9,10,900,11/29/2020 18:26,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e49c-b1ad-187e-07f5-50f1d136fdc9,,
d3ef4d5b-ef42-4ef5-ac4c-d8447d2bf74d,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:15 AM","Sun, Nov 29, 2020 11:19 AM",complete,100,288,11/29/2020 18:15,General Physician,Physician,Male,35,White,9,10,10,100,24,4,30,has lost money,No,6,9,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,4,4,5,5,7,7,7,6,8,100,11/29/2020 18:19,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e4db-a097-c603-796b-b738f81ba7f6,,
6b2e5c7a-71c4-4279-831e-b5312762533f,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:15 AM","Sun, Nov 29, 2020 11:20 AM",complete,100,289,11/29/2020 18:15,Nurse,Pediatric registered nurse,Female,59,Black,8,9,10,100,24,2,30,is ahead of where he began,No,3,9,$170 now,$170 now,$170 now,$170 now,$170 now,6,50/50 chance of $565,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,9,8,1,4,4,4,8,8,8,300,11/29/2020 18:20,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e4f7-4fba-5537-6194-76f73be6189b,,
c991161c-024c-4168-9bd5-c5375ebc66f6,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:16 AM","Sun, Nov 29, 2020 11:23 AM",complete,100,393,11/29/2020 18:16,Nurse,Assistant,Female,29,White,3,1,5,1,47,4,29,is ahead of where he began,No,9,8,$340 a year from now,$170 now,$170 now,$170 now,$170 now,3,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,3,2,1,1,10,9,5,7,7,75,11/29/2020 18:23,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e533-1ec9-f7b8-06b7-3b99da791748,,
f726b18a-62c6-4d82-b41b-3f1dcbf8e760,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:16 AM","Sun, Nov 29, 2020 11:20 AM",complete,100,247,11/29/2020 18:16,Nurse,RN,Female,50,White,7,2,1,100,24,12,30,is ahead of where he began,No,7,10,$170 now,$170 now,$170 now,$170 now,$170 now,10,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,7,7,7,7,7,10,10,9,9,900,11/29/2020 18:20,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e50c-83bc-2ffe-aeac-ad5971b23d1e,,
348663fb-d993-45f6-9633-23c8984422f2,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:17 AM","Sun, Nov 29, 2020 11:30 AM",complete,100,768,11/29/2020 18:17,Nurse,Director of Nursing,Female,33,White,10,5,10,100,24,9,30,is ahead of where he began,No,5,7,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,3,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,5,1,1,5,10,10,9,7,9,180,11/29/2020 18:30,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e526-d23e-e33e-a738-905165cbfc82,,
fa870d7c-f338-4b98-ab3a-d12477b09a1c,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:17 AM","Sun, Nov 29, 2020 11:25 AM",complete,100,464,11/29/2020 18:17,Nurse,Rnp,Male,32,White,7,5,5,5,47,4,29,has lost money,No,10,10,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,1,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,1,1,1,10,10,10,10,10,10,1800,11/29/2020 18:25,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e56e-35ff-f0f4-b169-71ab4220d021,,
dbae6f7a-09c4-4085-b7f7-4c0b166eb1e5,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:18 AM","Sun, Nov 29, 2020 11:24 AM",complete,100,406,11/29/2020 18:18,Nurse,Health Care,Female,35,White,10,35,10,20,24,2,30,is ahead of where he began,Yes,6,6,$170 now,$255 a year from now,$170 now,$191 a year from now,$170 now,1,50/50 chance of $565,100% chance of $70,100% chance of $150,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,6,6,6,6,6,6,6,6,6,500,11/29/2020 18:24,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e558-0beb-c580-0d3d-7a634c72c912,,
d5875ab8-5b39-466f-912b-6f31ce5e1962,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:18 AM","Sun, Nov 29, 2020 11:28 AM",complete,100,626,11/29/2020 18:18,Healthcare Admin,Staff administrator,Male,27,Black,8,20,10,100,24,12,29,is ahead of where he began,Yes,8,9,$340 a year from now,$170 now,$170 now,$170 now,$170 now,6,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,7,7,8,7,9,10,9,6,5,0,11/29/2020 18:28,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e567-7312-c4ed-0c12-3110d23d4748,,
60922aac-b7a9-475b-9c72-4794f3de7e02,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:18 AM","Sun, Nov 29, 2020 11:43 AM",complete,100,1471,11/29/2020 18:18,General Physician,Medical Physician,Male,31,Black,10,21,1,100,24,3,15,has lost money,No,10,10,$340 a year from now,$170 now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,6,8,1,7,10,10,10,5,5,500,11/29/2020 18:43,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e4fd-6269-c762-b518-8763596cf7e7,,
8ee5ec32-67e3-4437-a7fb-2ea4b1b577b8,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:19 AM","Sun, Nov 29, 2020 11:47 AM",complete,100,1691,11/29/2020 18:19,Healthcare Admin,MGr Steam,Male,49,White,9,5,10,5,47,4,15,has lost money,No,6,5,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$175 a year from now,6,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,2,2,4,4,5,8,4,5,5,900,11/29/2020 18:47,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e5c4-a54a-3b5f-5cb6-6bf3eafa2cee,,
453d82bb-c81e-43c1-b8b6-8a34980cd35e,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:19 AM","Sun, Nov 29, 2020 11:54 AM",complete,100,2085,11/29/2020 18:19,Operating Room Staff,My title would be in charge of purchasing,Male,30,Latino/Hispanic,9,30,1,100,24,12,15,is ahead of where he began,Yes,8,8,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,7,8,8,8,8,8,8,4,8,500,11/29/2020 18:54,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e5cb-d313-ffcf-9d97-0774fd8e4e51,,
83e64b23-a643-411a-a50f-9fd6a960960d,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:19 AM","Sun, Nov 29, 2020 11:24 AM",complete,100,275,11/29/2020 18:19,Nurse,RN,Female,27,White,9,6,11,10,36,2,22,is ahead of where he began,No,9,9,$170 now,$255 a year from now,$213 a year from now,$170 now,$170 now,9,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,None of the above,$80 ,9,9,9,4,5,9,9,9,9,200,11/29/2020 18:24,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e5b7-cddd-c367-5232-e01caf10b53b,,
a14502cd-0e5b-491c-b469-ab343e5fa0e5,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:20 AM","Sun, Nov 29, 2020 11:31 AM",complete,100,652,11/29/2020 18:20,General Physician,DOCTOR,Male,52,White,10,5,10,100,24,12,30,is ahead of where he began,No,8,8,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,4,5,5,5,10,10,8,7,10,500,11/29/2020 18:31,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e5db-88df-4194-1888-92e6e1aae755,,
4586a19e-3d69-483e-9663-5cd1eea21ae2,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:20 AM","Sun, Nov 29, 2020 11:27 AM",complete,100,413,11/29/2020 18:20,Healthcare Admin,Specimen processing,Female,34,White,2,1,10,100,24,12,1,is ahead of where he began,No,4,7,$340 a year from now,$170 now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,8,9,2,9,10,9,7,2,7,0,11/29/2020 18:27,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e626-61de-a6ed-2fdd-6cfbc3f18481,,
36857685-8cad-4a36-8d46-50620ffda514,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:20 AM","Sun, Nov 29, 2020 11:38 AM",complete,100,1039,11/29/2020 18:20,Healthcare Admin,Healthcare office manager,Male,49,White,8,10,5,100,47,9,15,is ahead of where he began,No,9,8,$170 now,$255 a year from now,$170 now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,4,3,3,8,10,9,7,9,8,800,11/29/2020 18:38,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e5ea-6d88-5a08-e8cb-5d49e638ffb0,,
4f02dd52-5da6-48ee-931f-70e3bcef208e,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:21 AM","Sun, Nov 29, 2020 11:27 AM",complete,100,364,11/29/2020 18:21,Nurse,Nurse practitioners,Male,43,Latino/Hispanic,2,2,10,100,24,9,15,is ahead of where he began,No,9,8,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,3,4,4,5,8,8,8,7,8,300,11/29/2020 18:27,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e634-c448-08d9-3e2b-f4a72292db30,,
248efb6a-e4e4-47f2-8543-dafe22574411,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:21 AM","Sun, Nov 29, 2020 11:44 AM",complete,100,1373,11/29/2020 18:21,Healthcare Admin,Profesional medical assistant,Female,26,White,9,12,5,5,47,4,29,has lost money,Yes,5,6,$170 now,$170 now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,5,1,1,1,9,10,8,8,9,800,11/29/2020 18:44,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e5e5-d482-5a68-11dd-777d33c180a2,,
15b44e17-76a4-4279-bdc4-9f940809bf63,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:22 AM","Sun, Nov 29, 2020 11:31 AM",complete,100,571,11/29/2020 18:22,Nurse,RN,Male,44,White,7,5,10,100,20,9,15,is ahead of where he began,Yes,10,5,$170 now,$170 now,$170 now,$170 now,$170 now,6,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,6,8,6,9,10,10,7,6,10,100,11/29/2020 18:31,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e62d-ee9f-f66f-6881-c916eade5070,,
c3864974-7656-4233-81b3-ca11ab1405b1,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:22 AM","Sun, Nov 29, 2020 11:29 AM",complete,100,405,11/29/2020 18:22,Nurse,Registered nurse,Female,33,Asian,10,36,10,20,24,12,30,is ahead of where he began,Yes,8,8,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$175 a year from now,7,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,7,7,7,7,9,10,10,10,8,100,11/29/2020 18:29,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e6bf-b00d-ca47-87ae-7254378bf41c,,
2a01bb4a-66d1-4148-b355-7d92bd07f91a,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:22 AM","Sun, Nov 29, 2020 11:31 AM",complete,100,531,11/29/2020 18:22,Nurse,a nurse,Female,32,White,7,3,10,25,24,6,2,is ahead of where he began,No,10,10,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,5,100% chance of $35,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,6,6,6,7,7,7,5,5,5,20,11/29/2020 18:31,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e662-baf9-a286-d6da-753a5bff155b,,
2bce26ef-9db1-4b91-abbe-bca81e2dee50,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:23 AM","Sun, Nov 29, 2020 11:36 AM",complete,100,823,11/29/2020 18:23,Nurse,Registered nurse,Male,29,Black,10,20,2,5,24,6,15,is ahead of where he began,Yes,10,5,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,10,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,10,1,1,5,10,10,10,5,10,300,11/29/2020 18:36,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e66e-af1a-03d0-60db-de4601840727,,
62fff23b-4eb9-4855-ab94-c90c46df9e35,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:23 AM","Sun, Nov 29, 2020 11:32 AM",complete,100,563,11/29/2020 18:23,Nurse,practical nurse,Female,69,Black,10,8,2,100,24,6,15,is ahead of where he began,No,9,4,$170 now,$170 now,$170 now,$170 now,$170 now,4,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,4,3,2,1,10,10,10,10,10,500,11/29/2020 18:32,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e6c7-6891-bdc1-d8db-9e80b22d78c7,,
27d6bee9-94ce-4ef4-b027-21627ca56abb,e78eebbc-4d1b-42e4-b05d-aeda7099a192,Audience Panel,"Sun, Nov 29, 2020 11:23 AM","Sun, Nov 29, 2020 11:32 AM",complete,100,527,11/29/2020 18:23,Nurse,Yeah I'm a nurse in charge of taking care of people in the h,Female,34,White,9,28,1,5,24,9,30,is ahead of where he began,Yes,9,8,$170 now,$170 now,$170 now,$170 now,$170 now,9,100% chance of $35,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,9,8,9,8,9,8,9,8,9,1000,11/29/2020 18:32,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc3e52f-6473-2020-fba8-570a129169c6,,
